Source,Target,Type,Id,Label,timeset,Weight
367,368,Undirected,5573,,,2
367,140,Undirected,5574,,,2
367,1270,Undirected,5575,,,2
367,640,Undirected,5576,,,2
136,137,Undirected,5577,,,2
136,138,Undirected,5578,,,2
136,139,Undirected,5579,,,2
136,140,Undirected,5580,,,2
41,962,Undirected,5581,,,2
41,429,Undirected,5582,,,2
41,109,Undirected,5583,,,2
765,570,Undirected,5584,,,2
765,81,Undirected,5585,,,2
765,766,Undirected,5586,,,2
765,767,Undirected,5587,,,2
770,769,Undirected,5588,,,2
770,771,Undirected,5589,,,2
770,227,Undirected,5590,,,2
770,742,Undirected,5591,,,2
770,772,Undirected,5592,,,2
770,773,Undirected,5593,,,2
770,774,Undirected,5594,,,2
365,87,Undirected,5596,,,2
365,99,Undirected,5597,,,2
365,80,Undirected,5598,,,2
365,366,Undirected,5599,,,2
872,325,Undirected,5600,,,2
872,873,Undirected,5601,,,2
872,454,Undirected,5602,,,2
872,874,Undirected,5603,,,2
872,875,Undirected,5604,,,2
872,876,Undirected,5605,,,2
872,877,Undirected,5606,,,2
872,878,Undirected,5607,,,2
872,341,Undirected,5608,,,2
644,189,Undirected,5610,,,2
644,130,Undirected,5611,,,2
644,645,Undirected,5612,,,2
441,442,Undirected,5613,,,2
441,490,Undirected,5614,,,2
441,491,Undirected,5615,,,2
441,492,Undirected,5616,,,2
441,493,Undirected,5617,,,2
441,325,Undirected,5618,,,2
1002,189,Undirected,5619,,,2
453,454,Undirected,5620,,,2
453,287,Undirected,5621,,,2
453,455,Undirected,5622,,,2
453,456,Undirected,5623,,,2
453,457,Undirected,5624,,,2
480,481,Undirected,5625,,,2
480,482,Undirected,5626,,,2
480,483,Undirected,5627,,,2
480,476,Undirected,5628,,,2
480,117,Undirected,5629,,,2
480,470,Undirected,5630,,,2
480,472,Undirected,5631,,,2
480,484,Undirected,5632,,,2
121,122,Undirected,5634,,,2
121,123,Undirected,5635,,,2
121,124,Undirected,5636,,,2
121,125,Undirected,5637,,,2
637,65,Undirected,5638,,,2
134,48,Undirected,5639,,,2
402,403,Undirected,5640,,,2
402,302,Undirected,5641,,,2
402,401,Undirected,5642,,,2
402,404,Undirected,5643,,,2
402,226,Undirected,5644,,,2
1148,74,Undirected,5645,,,2
1245,570,Undirected,5646,,,2
1245,81,Undirected,5647,,,2
68,69,Undirected,5648,,,2
68,70,Undirected,5649,,,2
68,98,Undirected,5650,,,2
68,751,Undirected,5652,,,2
68,245,Undirected,5653,,,2
68,158,Undirected,5654,,,2
68,1061,Undirected,5655,,,2
68,661,Undirected,5656,,,2
68,235,Undirected,5657,,,2
68,1238,Undirected,5658,,,2
219,220,Undirected,5659,,,2
154,137,Undirected,5660,,,2
154,155,Undirected,5661,,,2
154,156,Undirected,5662,,,2
408,409,Undirected,5664,,,2
408,306,Undirected,5665,,,2
408,502,Undirected,5666,,,2
408,503,Undirected,5667,,,2
661,235,Undirected,5670,,,2
661,1198,Undirected,5671,,,2
327,328,Undirected,5672,,,2
327,78,Undirected,5673,,,2
327,685,Undirected,5674,,,2
327,110,Undirected,5675,,,2
327,54,Undirected,5676,,,2
328,78,Undirected,5678,,,2
328,552,Undirected,5679,,,2
328,553,Undirected,5680,,,2
328,554,Undirected,5681,,,2
570,81,Undirected,5683,,,2
570,766,Undirected,5684,,,2
570,767,Undirected,5685,,,2
119,132,Undirected,5687,,,2
119,224,Undirected,5688,,,2
119,117,Undirected,5689,,,2
119,225,Undirected,5690,,,2
490,491,Undirected,5692,,,2
490,492,Undirected,5693,,,2
490,493,Undirected,5694,,,2
941,191,Undirected,5695,,,2
941,248,Undirected,5696,,,2
941,942,Undirected,5697,,,2
941,790,Undirected,5698,,,2
941,943,Undirected,5699,,,2
941,139,Undirected,5700,,,2
941,634,Undirected,5701,,,2
941,944,Undirected,5702,,,2
778,779,Undirected,5703,,,2
778,236,Undirected,5704,,,2
778,1029,Undirected,5705,,,2
1033,54,Undirected,5706,,,2
1033,1034,Undirected,5707,,,2
555,55,Undirected,5708,,,2
555,556,Undirected,5709,,,2
555,557,Undirected,5710,,,2
555,558,Undirected,5711,,,2
555,559,Undirected,5712,,,2
938,939,Undirected,5713,,,2
938,940,Undirected,5714,,,2
938,954,Undirected,5715,,,2
938,955,Undirected,5716,,,2
938,1145,Undirected,5717,,,2
481,482,Undirected,5719,,,2
481,483,Undirected,5720,,,2
481,476,Undirected,5721,,,2
481,117,Undirected,5722,,,2
481,470,Undirected,5723,,,2
481,472,Undirected,5724,,,2
481,484,Undirected,5725,,,2
385,54,Undirected,5726,,,2
385,386,Undirected,5727,,,2
385,53,Undirected,5728,,,2
380,47,Undirected,5729,,,2
69,70,Undirected,5731,,,2
1306,114,Undirected,5732,,,2
1306,1307,Undirected,5733,,,2
1306,775,Undirected,5734,,,2
474,475,Undirected,5736,,,2
474,114,Undirected,5737,,,2
474,476,Undirected,5738,,,2
474,477,Undirected,5739,,,2
474,478,Undirected,5740,,,2
474,479,Undirected,5741,,,2
474,633,Undirected,5742,,,2
474,634,Undirected,5743,,,2
474,137,Undirected,5744,,,2
474,47,Undirected,5745,,,2
474,314,Undirected,5746,,,2
474,59,Undirected,5747,,,2
474,701,Undirected,5748,,,2
474,956,Undirected,5749,,,2
48,245,Undirected,5752,,,2
48,963,Undirected,5753,,,2
48,429,Undirected,5754,,,2
48,86,Undirected,5755,,,2
48,164,Undirected,5756,,,2
48,109,Undirected,5757,,,2
743,744,Undirected,5758,,,2
743,745,Undirected,5759,,,2
743,277,Undirected,5760,,,2
743,222,Undirected,5761,,,2
743,746,Undirected,5762,,,2
743,747,Undirected,5763,,,2
965,43,Undirected,5764,,,2
965,966,Undirected,5765,,,2
965,45,Undirected,5766,,,2
137,138,Undirected,5769,,,2
137,139,Undirected,5770,,,2
137,140,Undirected,5771,,,2
137,155,Undirected,5773,,,2
137,156,Undirected,5774,,,2
137,197,Undirected,5775,,,2
137,198,Undirected,5776,,,2
137,202,Undirected,5777,,,2
137,59,Undirected,5778,,,2
137,203,Undirected,5779,,,2
137,248,Undirected,5780,,,2
137,117,Undirected,5781,,,2
137,249,Undirected,5782,,,2
137,47,Undirected,5784,,,2
137,314,Undirected,5785,,,2
137,701,Undirected,5786,,,2
137,497,Undirected,5787,,,2
137,114,Undirected,5788,,,2
137,1065,Undirected,5789,,,2
137,224,Undirected,5790,,,2
137,1066,Undirected,5791,,,2
137,1067,Undirected,5792,,,2
137,1068,Undirected,5793,,,2
137,1069,Undirected,5794,,,2
137,1070,Undirected,5795,,,2
137,634,Undirected,5796,,,2
137,200,Undirected,5797,,,2
977,978,Undirected,5798,,,2
977,110,Undirected,5799,,,2
977,979,Undirected,5800,,,2
977,980,Undirected,5801,,,2
958,959,Undirected,5802,,,2
958,44,Undirected,5803,,,2
958,45,Undirected,5804,,,2
208,209,Undirected,5805,,,2
784,114,Undirected,5806,,,2
784,785,Undirected,5807,,,2
784,118,Undirected,5808,,,2
784,384,Undirected,5809,,,2
784,155,Undirected,5810,,,2
784,794,Undirected,5811,,,2
784,795,Undirected,5812,,,2
784,197,Undirected,5813,,,2
283,284,Undirected,5814,,,2
283,285,Undirected,5815,,,2
283,286,Undirected,5816,,,2
283,222,Undirected,5817,,,2
485,114,Undirected,5818,,,2
485,248,Undirected,5819,,,2
485,197,Undirected,5820,,,2
954,955,Undirected,5822,,,2
986,987,Undirected,5823,,,2
986,984,Undirected,5824,,,2
986,985,Undirected,5825,,,2
54,231,Undirected,5826,,,2
54,223,Undirected,5827,,,2
54,53,Undirected,5828,,,2
54,232,Undirected,5829,,,2
54,185,Undirected,5830,,,2
54,386,Undirected,5832,,,2
54,55,Undirected,5833,,,2
54,426,Undirected,5834,,,2
54,736,Undirected,5835,,,2
54,814,Undirected,5837,,,2
54,1034,Undirected,5839,,,2
54,1242,Undirected,5840,,,2
815,816,Undirected,5841,,,2
815,924,Undirected,5843,,,2
815,925,Undirected,5844,,,2
815,634,Undirected,5845,,,2
1081,1082,Undirected,5848,,,2
325,53,Undirected,5849,,,2
325,873,Undirected,5851,,,2
325,454,Undirected,5852,,,2
325,874,Undirected,5853,,,2
325,875,Undirected,5854,,,2
325,876,Undirected,5855,,,2
325,877,Undirected,5856,,,2
325,878,Undirected,5857,,,2
325,341,Undirected,5858,,,2
187,188,Undirected,5860,,,2
187,189,Undirected,5861,,,2
187,411,Undirected,5862,,,2
187,415,Undirected,5863,,,2
187,961,Undirected,5864,,,2
187,853,Undirected,5865,,,2
187,772,Undirected,5866,,,2
187,838,Undirected,5867,,,2
210,211,Undirected,5868,,,2
210,212,Undirected,5869,,,2
210,213,Undirected,5870,,,2
210,316,Undirected,5871,,,2
210,317,Undirected,5872,,,2
36,37,Undirected,5873,,,2
36,38,Undirected,5874,,,2
36,39,Undirected,5875,,,2
475,114,Undirected,5878,,,2
475,476,Undirected,5879,,,2
475,477,Undirected,5880,,,2
475,478,Undirected,5881,,,2
475,479,Undirected,5882,,,2
390,419,Undirected,5883,,,2
390,420,Undirected,5884,,,2
390,140,Undirected,5885,,,2
390,627,Undirected,5886,,,2
390,793,Undirected,5887,,,2
796,797,Undirected,5888,,,2
796,798,Undirected,5889,,,2
796,414,Undirected,5890,,,2
796,949,Undirected,5891,,,2
828,744,Undirected,5892,,,2
828,829,Undirected,5893,,,2
969,81,Undirected,5894,,,2
873,454,Undirected,5897,,,2
873,874,Undirected,5898,,,2
873,875,Undirected,5899,,,2
873,876,Undirected,5900,,,2
873,877,Undirected,5901,,,2
873,878,Undirected,5902,,,2
873,341,Undirected,5903,,,2
873,940,Undirected,5904,,,2
873,991,Undirected,5905,,,2
114,115,Undirected,5908,,,2
114,116,Undirected,5909,,,2
114,117,Undirected,5910,,,2
114,118,Undirected,5911,,,2
114,156,Undirected,5912,,,2
114,47,Undirected,5913,,,2
114,181,Undirected,5914,,,2
114,200,Undirected,5916,,,2
114,201,Undirected,5917,,,2
114,224,Undirected,5918,,,2
114,197,Undirected,5919,,,2
114,334,Undirected,5920,,,2
114,323,Undirected,5921,,,2
114,476,Undirected,5925,,,2
114,477,Undirected,5926,,,2
114,478,Undirected,5927,,,2
114,479,Undirected,5928,,,2
114,248,Undirected,5930,,,2
114,785,Undirected,5932,,,2
114,384,Undirected,5933,,,2
114,155,Undirected,5934,,,2
114,794,Undirected,5935,,,2
114,795,Undirected,5936,,,2
114,912,Undirected,5938,,,2
114,968,Undirected,5939,,,2
114,1050,Undirected,5940,,,2
114,1065,Undirected,5941,,,2
114,1066,Undirected,5942,,,2
114,1067,Undirected,5943,,,2
114,1068,Undirected,5944,,,2
114,1069,Undirected,5945,,,2
114,1070,Undirected,5946,,,2
114,59,Undirected,5947,,,2
114,634,Undirected,5948,,,2
114,1132,Undirected,5949,,,2
114,692,Undirected,5950,,,2
114,1152,Undirected,5951,,,2
114,1153,Undirected,5952,,,2
114,1307,Undirected,5954,,,2
114,775,Undirected,5955,,,2
961,411,Undirected,5957,,,2
961,853,Undirected,5958,,,2
961,772,Undirected,5959,,,2
42,43,Undirected,5960,,,2
42,44,Undirected,5961,,,2
42,45,Undirected,5962,,,2
42,46,Undirected,5963,,,2
42,324,Undirected,5964,,,2
42,607,Undirected,5965,,,2
1289,822,Undirected,5966,,,2
122,123,Undirected,5969,,,2
122,124,Undirected,5970,,,2
122,305,Undirected,5971,,,2
122,1227,Undirected,5972,,,2
122,1228,Undirected,5973,,,2
37,38,Undirected,5975,,,2
37,39,Undirected,5976,,,2
633,634,Undirected,5978,,,2
342,270,Undirected,5979,,,2
191,192,Undirected,5980,,,2
191,248,Undirected,5982,,,2
191,942,Undirected,5983,,,2
191,790,Undirected,5984,,,2
191,943,Undirected,5985,,,2
191,139,Undirected,5986,,,2
191,634,Undirected,5987,,,2
191,944,Undirected,5988,,,2
322,53,Undirected,5989,,,2
974,975,Undirected,5990,,,2
974,216,Undirected,5991,,,2
974,266,Undirected,5992,,,2
974,272,Undirected,5993,,,2
974,976,Undirected,5994,,,2
1227,1228,Undirected,5996,,,2
871,497,Undirected,5997,,,2
871,782,Undirected,5998,,,2
482,483,Undirected,6001,,,2
482,476,Undirected,6002,,,2
482,117,Undirected,6003,,,2
482,470,Undirected,6004,,,2
482,472,Undirected,6005,,,2
482,484,Undirected,6006,,,2
483,476,Undirected,6010,,,2
483,117,Undirected,6011,,,2
483,470,Undirected,6012,,,2
483,472,Undirected,6013,,,2
483,484,Undirected,6014,,,2
483,799,Undirected,6015,,,2
231,223,Undirected,6017,,,2
231,53,Undirected,6018,,,2
231,232,Undirected,6019,,,2
616,928,Undirected,6020,,,2
616,602,Undirected,6021,,,2
616,526,Undirected,6022,,,2
616,929,Undirected,6023,,,2
476,477,Undirected,6028,,,2
476,478,Undirected,6029,,,2
476,479,Undirected,6030,,,2
476,117,Undirected,6035,,,2
476,470,Undirected,6036,,,2
476,472,Undirected,6037,,,2
476,484,Undirected,6038,,,2
165,166,Undirected,6039,,,2
165,167,Undirected,6040,,,2
165,424,Undirected,6041,,,2
165,425,Undirected,6042,,,2
165,607,Undirected,6043,,,2
702,703,Undirected,6044,,,2
702,146,Undirected,6045,,,2
702,401,Undirected,6046,,,2
702,704,Undirected,6047,,,2
55,78,Undirected,6049,,,2
55,311,Undirected,6050,,,2
55,292,Undirected,6051,,,2
55,312,Undirected,6052,,,2
55,374,Undirected,6053,,,2
55,375,Undirected,6054,,,2
55,376,Undirected,6055,,,2
55,405,Undirected,6056,,,2
55,406,Undirected,6057,,,2
55,556,Undirected,6060,,,2
55,557,Undirected,6061,,,2
55,558,Undirected,6062,,,2
55,559,Undirected,6063,,,2
55,560,Undirected,6064,,,2
55,817,Undirected,6065,,,2
55,818,Undirected,6066,,,2
55,819,Undirected,6067,,,2
55,820,Undirected,6068,,,2
55,822,Undirected,6069,,,2
55,888,Undirected,6070,,,2
55,889,Undirected,6071,,,2
55,414,Undirected,6072,,,2
419,420,Undirected,6074,,,2
419,793,Undirected,6075,,,2
751,752,Undirected,6076,,,2
751,753,Undirected,6077,,,2
751,754,Undirected,6078,,,2
751,935,Undirected,6080,,,2
751,364,Undirected,6081,,,2
751,245,Undirected,6083,,,2
751,158,Undirected,6084,,,2
751,1061,Undirected,6085,,,2
405,406,Undirected,6087,,,2
1099,1100,Undirected,6090,,,2
1099,1101,Undirected,6091,,,2
1099,1102,Undirected,6092,,,2
1099,203,Undirected,6093,,,2
882,883,Undirected,6094,,,2
882,790,Undirected,6095,,,2
115,116,Undirected,6099,,,2
115,117,Undirected,6100,,,2
115,118,Undirected,6101,,,2
87,99,Undirected,6104,,,2
87,80,Undirected,6105,,,2
87,366,Undirected,6106,,,2
87,540,Undirected,6107,,,2
87,541,Undirected,6108,,,2
87,667,Undirected,6109,,,2
87,668,Undirected,6110,,,2
87,669,Undirected,6111,,,2
87,687,Undirected,6112,,,2
87,70,Undirected,6113,,,2
87,887,Undirected,6114,,,2
87,384,Undirected,6115,,,2
87,919,Undirected,6116,,,2
87,736,Undirected,6117,,,2
87,996,Undirected,6118,,,2
87,1027,Undirected,6119,,,2
87,224,Undirected,6120,,,2
87,1040,Undirected,6121,,,2
87,236,Undirected,6122,,,2
87,133,Undirected,6123,,,2
87,1232,Undirected,6124,,,2
87,65,Undirected,6125,,,2
409,306,Undirected,6128,,,2
403,302,Undirected,6130,,,2
403,401,Undirected,6131,,,2
403,404,Undirected,6132,,,2
284,285,Undirected,6134,,,2
284,286,Undirected,6135,,,2
284,222,Undirected,6136,,,2
363,364,Undirected,6137,,,2
535,47,Undirected,6140,,,2
535,536,Undirected,6141,,,2
467,239,Undirected,6144,,,2
467,486,Undirected,6145,,,2
301,302,Undirected,6149,,,2
301,303,Undirected,6150,,,2
301,304,Undirected,6151,,,2
414,949,Undirected,6153,,,2
414,1136,Undirected,6154,,,2
454,287,Undirected,6157,,,2
454,455,Undirected,6158,,,2
454,456,Undirected,6159,,,2
454,457,Undirected,6160,,,2
454,874,Undirected,6164,,,2
454,875,Undirected,6165,,,2
454,876,Undirected,6166,,,2
454,877,Undirected,6167,,,2
454,878,Undirected,6168,,,2
454,341,Undirected,6169,,,2
285,286,Undirected,6172,,,2
285,222,Undirected,6173,,,2
285,287,Undirected,6174,,,2
285,294,Undirected,6175,,,2
285,909,Undirected,6176,,,2
429,86,Undirected,6178,,,2
429,164,Undirected,6179,,,2
429,109,Undirected,6180,,,2
429,1020,Undirected,6181,,,2
426,736,Undirected,6184,,,2
902,446,Undirected,6185,,,2
248,117,Undirected,6187,,,2
248,249,Undirected,6188,,,2
248,197,Undirected,6189,,,2
248,942,Undirected,6194,,,2
248,790,Undirected,6195,,,2
248,943,Undirected,6196,,,2
248,139,Undirected,6197,,,2
248,634,Undirected,6198,,,2
248,944,Undirected,6199,,,2
1181,45,Undirected,6200,,,2
888,889,Undirected,6202,,,2
302,303,Undirected,6204,,,2
302,304,Undirected,6205,,,2
302,401,Undirected,6208,,,2
302,404,Undirected,6209,,,2
302,716,Undirected,6210,,,2
302,223,Undirected,6211,,,2
703,146,Undirected,6213,,,2
703,401,Undirected,6214,,,2
703,704,Undirected,6215,,,2
703,709,Undirected,6216,,,2
220,270,Undirected,6218,,,2
220,527,Undirected,6219,,,2
220,689,Undirected,6220,,,2
220,384,Undirected,6221,,,2
306,307,Undirected,6222,,,2
306,313,Undirected,6223,,,2
306,290,Undirected,6227,,,2
306,74,Undirected,6228,,,2
211,212,Undirected,6230,,,2
211,213,Undirected,6231,,,2
817,818,Undirected,6233,,,2
817,819,Undirected,6234,,,2
817,820,Undirected,6235,,,2
560,559,Undirected,6237,,,2
968,1050,Undirected,6239,,,2
434,38,Undirected,6240,,,2
434,158,Undirected,6241,,,2
744,745,Undirected,6243,,,2
744,277,Undirected,6244,,,2
744,222,Undirected,6245,,,2
744,746,Undirected,6246,,,2
744,747,Undirected,6247,,,2
744,829,Undirected,6249,,,2
874,875,Undirected,6254,,,2
874,876,Undirected,6255,,,2
874,877,Undirected,6256,,,2
874,878,Undirected,6257,,,2
874,341,Undirected,6258,,,2
448,99,Undirected,6259,,,2
448,606,Undirected,6260,,,2
448,607,Undirected,6261,,,2
448,608,Undirected,6262,,,2
202,59,Undirected,6264,,,2
202,139,Undirected,6265,,,2
202,203,Undirected,6266,,,2
523,524,Undirected,6268,,,2
523,86,Undirected,6269,,,2
818,819,Undirected,6272,,,2
818,820,Undirected,6273,,,2
875,876,Undirected,6279,,,2
875,877,Undirected,6280,,,2
875,878,Undirected,6281,,,2
875,341,Undirected,6282,,,2
959,44,Undirected,6284,,,2
959,45,Undirected,6285,,,2
1100,1101,Undirected,6287,,,2
1100,1102,Undirected,6288,,,2
1100,203,Undirected,6289,,,2
43,44,Undirected,6292,,,2
43,45,Undirected,6293,,,2
43,46,Undirected,6294,,,2
43,966,Undirected,6296,,,2
524,86,Undirected,6298,,,2
116,117,Undirected,6303,,,2
116,118,Undirected,6304,,,2
117,118,Undirected,6310,,,2
117,225,Undirected,6312,,,2
117,249,Undirected,6315,,,2
117,197,Undirected,6316,,,2
117,139,Undirected,6317,,,2
117,384,Undirected,6319,,,2
117,470,Undirected,6325,,,2
117,472,Undirected,6326,,,2
117,484,Undirected,6327,,,2
117,670,Undirected,6328,,,2
117,671,Undirected,6329,,,2
117,237,Undirected,6330,,,2
117,201,Undirected,6331,,,2
691,692,Undirected,6332,,,2
691,47,Undirected,6333,,,2
691,693,Undirected,6334,,,2
691,694,Undirected,6335,,,2
691,695,Undirected,6336,,,2
691,884,Undirected,6337,,,2
692,47,Undirected,6339,,,2
692,693,Undirected,6340,,,2
692,694,Undirected,6341,,,2
692,695,Undirected,6342,,,2
692,155,Undirected,6344,,,2
692,1152,Undirected,6345,,,2
692,1153,Undirected,6346,,,2
928,602,Undirected,6348,,,2
928,526,Undirected,6349,,,2
928,929,Undirected,6350,,,2
883,790,Undirected,6352,,,2
340,341,Undirected,6353,,,2
340,858,Undirected,6354,,,2
384,197,Undirected,6357,,,2
384,155,Undirected,6360,,,2
384,794,Undirected,6361,,,2
384,785,Undirected,6362,,,2
384,795,Undirected,6363,,,2
384,919,Undirected,6365,,,2
384,736,Undirected,6366,,,2
384,70,Undirected,6367,,,2
1040,541,Undirected,6370,,,2
585,86,Undirected,6371,,,2
1048,1047,Undirected,6372,,,2
1048,332,Undirected,6373,,,2
1048,1072,Undirected,6374,,,2
1048,1053,Undirected,6375,,,2
1048,1073,Undirected,6376,,,2
184,185,Undirected,6377,,,2
184,186,Undirected,6378,,,2
663,280,Undirected,6379,,,2
663,236,Undirected,6380,,,2
331,332,Undirected,6381,,,2
550,47,Undirected,6382,,,2
38,39,Undirected,6385,,,2
38,158,Undirected,6387,,,2
978,110,Undirected,6389,,,2
978,979,Undirected,6390,,,2
978,980,Undirected,6391,,,2
1089,985,Undirected,6392,,,2
1089,681,Undirected,6393,,,2
1089,775,Undirected,6394,,,2
1089,181,Undirected,6395,,,2
422,423,Undirected,6396,,,2
212,213,Undirected,6399,,,2
86,897,Undirected,6403,,,2
86,164,Undirected,6406,,,2
86,109,Undirected,6407,,,2
606,607,Undirected,6409,,,2
606,608,Undirected,6410,,,2
446,447,Undirected,6411,,,2
446,239,Undirected,6412,,,2
316,317,Undirected,6415,,,2
224,197,Undirected,6418,,,2
224,334,Undirected,6419,,,2
224,775,Undirected,6420,,,2
224,541,Undirected,6422,,,2
224,1065,Undirected,6423,,,2
224,1066,Undirected,6425,,,2
224,1067,Undirected,6426,,,2
224,1068,Undirected,6427,,,2
224,1069,Undirected,6428,,,2
224,1070,Undirected,6429,,,2
224,59,Undirected,6430,,,2
224,634,Undirected,6431,,,2
411,65,Undirected,6432,,,2
411,415,Undirected,6434,,,2
411,417,Undirected,6436,,,2
411,853,Undirected,6438,,,2
411,772,Undirected,6439,,,2
411,838,Undirected,6440,,,2
1066,1065,Undirected,6441,,,2
1066,1067,Undirected,6445,,,2
1066,1068,Undirected,6446,,,2
1066,1069,Undirected,6447,,,2
1066,1070,Undirected,6448,,,2
1066,59,Undirected,6449,,,2
1066,634,Undirected,6450,,,2
280,236,Undirected,6452,,,2
940,939,Undirected,6454,,,2
940,991,Undirected,6456,,,2
238,239,Undirected,6457,,,2
602,526,Undirected,6460,,,2
602,929,Undirected,6461,,,2
602,364,Undirected,6462,,,2
602,213,Undirected,6463,,,2
177,79,Undirected,6464,,,2
125,127,Undirected,6467,,,2
540,541,Undirected,6470,,,2
975,216,Undirected,6472,,,2
975,266,Undirected,6473,,,2
975,272,Undirected,6474,,,2
975,976,Undirected,6475,,,2
128,99,Undirected,6477,,,2
128,129,Undirected,6478,,,2
745,277,Undirected,6481,,,2
745,222,Undirected,6482,,,2
745,746,Undirected,6483,,,2
745,747,Undirected,6484,,,2
227,228,Undirected,6485,,,2
227,229,Undirected,6486,,,2
227,769,Undirected,6487,,,2
227,771,Undirected,6489,,,2
227,742,Undirected,6490,,,2
227,772,Undirected,6491,,,2
227,773,Undirected,6492,,,2
227,774,Undirected,6493,,,2
665,541,Undirected,6494,,,2
930,130,Undirected,6495,,,2
960,80,Undirected,6496,,,2
65,79,Undirected,6497,,,2
65,80,Undirected,6498,,,2
65,786,Undirected,6501,,,2
65,841,Undirected,6503,,,2
65,842,Undirected,6504,,,2
1078,332,Undirected,6506,,,2
1078,634,Undirected,6507,,,2
1072,1053,Undirected,6509,,,2
1072,1073,Undirected,6510,,,2
123,124,Undirected,6514,,,2
123,45,Undirected,6515,,,2
228,229,Undirected,6523,,,2
477,478,Undirected,6533,,,2
477,479,Undirected,6534,,,2
797,798,Undirected,6536,,,2
797,879,Undirected,6537,,,2
486,239,Undirected,6539,,,2
216,217,Undirected,6541,,,2
216,218,Undirected,6542,,,2
216,266,Undirected,6545,,,2
216,272,Undirected,6546,,,2
216,976,Undirected,6547,,,2
332,1047,Undirected,6549,,,2
332,634,Undirected,6552,,,2
556,557,Undirected,6555,,,2
556,558,Undirected,6556,,,2
556,559,Undirected,6557,,,2
101,146,Undirected,6558,,,2
101,1051,Undirected,6559,,,2
146,147,Undirected,6560,,,2
146,401,Undirected,6563,,,2
146,704,Undirected,6564,,,2
146,709,Undirected,6565,,,2
146,1051,Undirected,6567,,,2
1303,369,Undirected,6571,,,2
1303,81,Undirected,6572,,,2
1303,527,Undirected,6573,,,2
1303,1304,Undirected,6574,,,2
1303,1305,Undirected,6575,,,2
1012,81,Undirected,6576,,,2
852,853,Undirected,6577,,,2
526,929,Undirected,6581,,,2
919,736,Undirected,6584,,,2
919,70,Undirected,6585,,,2
491,492,Undirected,6589,,,2
491,493,Undirected,6590,,,2
491,904,Undirected,6591,,,2
492,493,Undirected,6595,,,2
470,471,Undirected,6596,,,2
470,472,Undirected,6597,,,2
470,484,Undirected,6604,,,2
374,375,Undirected,6606,,,2
685,110,Undirected,6607,,,2
748,59,Undirected,6609,,,2
748,192,Undirected,6610,,,2
471,472,Undirected,6612,,,2
876,877,Undirected,6619,,,2
876,878,Undirected,6620,,,2
876,341,Undirected,6621,,,2
557,558,Undirected,6625,,,2
557,559,Undirected,6626,,,2
558,559,Undirected,6633,,,2
401,404,Undirected,6637,,,2
401,704,Undirected,6641,,,2
289,290,Undirected,6643,,,2
289,291,Undirected,6644,,,2
289,292,Undirected,6645,,,2
289,293,Undirected,6646,,,2
502,503,Undirected,6648,,,2
76,70,Undirected,6650,,,2
324,45,Undirected,6652,,,2
324,1208,Undirected,6653,,,2
185,186,Undirected,6655,,,2
185,180,Undirected,6657,,,2
185,880,Undirected,6659,,,2
947,47,Undirected,6660,,,2
947,948,Undirected,6661,,,2
667,668,Undirected,6663,,,2
868,364,Undirected,6665,,,2
47,181,Undirected,6667,,,2
47,235,Undirected,6668,,,2
47,236,Undirected,6669,,,2
47,536,Undirected,6672,,,2
47,693,Undirected,6675,,,2
47,694,Undirected,6676,,,2
47,695,Undirected,6677,,,2
47,314,Undirected,6680,,,2
47,59,Undirected,6681,,,2
47,701,Undirected,6682,,,2
47,742,Undirected,6683,,,2
47,826,Undirected,6684,,,2
47,833,Undirected,6685,,,2
47,834,Undirected,6686,,,2
47,795,Undirected,6687,,,2
47,835,Undirected,6688,,,2
47,948,Undirected,6690,,,2
942,790,Undirected,6695,,,2
942,943,Undirected,6696,,,2
942,139,Undirected,6697,,,2
942,634,Undirected,6698,,,2
942,944,Undirected,6699,,,2
982,786,Undirected,6700,,,2
252,200,Undirected,6701,,,2
252,253,Undirected,6702,,,2
252,59,Undirected,6703,,,2
1067,1065,Undirected,6704,,,2
1067,1068,Undirected,6709,,,2
1067,1069,Undirected,6710,,,2
1067,1070,Undirected,6711,,,2
1067,59,Undirected,6712,,,2
1067,634,Undirected,6713,,,2
1067,139,Undirected,6714,,,2
736,70,Undirected,6720,,,2
736,1221,Undirected,6721,,,2
736,140,Undirected,6722,,,2
742,769,Undirected,6724,,,2
742,771,Undirected,6726,,,2
742,772,Undirected,6728,,,2
742,773,Undirected,6729,,,2
742,774,Undirected,6730,,,2
742,1120,Undirected,6731,,,2
742,1121,Undirected,6732,,,2
369,370,Undirected,6733,,,2
369,81,Undirected,6735,,,2
369,527,Undirected,6736,,,2
369,1304,Undirected,6737,,,2
369,1305,Undirected,6738,,,2
249,197,Undirected,6742,,,2
110,979,Undirected,6750,,,2
110,980,Undirected,6751,,,2
314,59,Undirected,6756,,,2
314,701,Undirected,6757,,,2
314,497,Undirected,6758,,,2
155,156,Undirected,6761,,,2
155,794,Undirected,6765,,,2
155,785,Undirected,6766,,,2
155,795,Undirected,6767,,,2
155,197,Undirected,6768,,,2
155,139,Undirected,6769,,,2
155,1152,Undirected,6771,,,2
155,1153,Undirected,6772,,,2
794,785,Undirected,6777,,,2
794,795,Undirected,6778,,,2
794,197,Undirected,6779,,,2
670,671,Undirected,6781,,,2
670,237,Undirected,6782,,,2
670,201,Undirected,6783,,,2
